post_id,posted_at,date,year_month,hour,weekday,is_weekend,time_slot,platform,content_type,content_family,category,rate_valid,is_vertical,vertical_segment,influencer_tier,tier_rank,follower_count,follower_band,likes,comments,shares,saves,views,engagement_total,engagement_core,er_follower_reported,er_follower,er_view,deep_rate,save_rate,share_rate,comment_rate,like_rate,eng_per_1k_fans,reach_ratio,hashtag_count,hashtag_bucket,content_length,sentiment,has_media,is_verified
POST_04181,2025-01-03 12:24:00,2025-01-03,2025-01,12,Friday,0,12-17 Afternoon,Twitter,Tweet,Text / long-form,Gaming,1,0,Other,Macro,3,493297,200k-1M,4438,269,1831,370,24014,6908,6538,1.33,1.400373,28.766553,9.165487,1.540768,7.624719,1.12018,18.480886,14.003734,0.048681,8,6-10,1342,Neutral,1,0
POST_02797,2025-01-03 13:09:00,2025-01-03,2025-01,13,Friday,0,12-17 Afternoon,Instagram,Photo,Static image,Fashion,1,0,Other,Macro,3,309777,200k-1M,3192,43,299,456,49540,3990,3534,1.14,1.288023,8.054098,1.524021,0.920468,0.603553,0.086799,6.443278,12.880233,0.159921,12,11-20,256,Negative,0,0
POST_03615,2025-01-03 15:51:00,2025-01-03,2025-01,15,Friday,0,12-17 Afternoon,Twitter,Thread,Text / long-form,Gaming,1,0,Other,Macro,3,436060,200k-1M,2609,95,120,275,91620,3099,2824,0.65,0.710682,3.382449,0.431129,0.300153,0.130976,0.103689,2.847632,7.10682,0.210109,20,11-20,920,Negative,1,0
POST_01094,2025-01-03 16:56:00,2025-01-03,2025-01,16,Friday,0,12-17 Afternoon,Facebook,Video,Short video,Travel,1,0,Other,Nano,0,4905,<10k,7668,163,293,509,62579,8633,8124,165.63,176.004077,13.795363,1.28158,0.813372,0.468208,0.260471,12.253312,1760.040775,12.758206,6,6-10,517,Negative,1,1
POST_02254,2025-01-03 17:35:00,2025-01-03,2025-01,17,Friday,0,12-17 Afternoon,TikTok,Duet,Short video,Health,1,1,Health,Micro,1,44688,10k-50k,7195,1793,3275,2007,169898,14270,12263,27.44,31.93251,8.399157,3.108924,1.181297,1.927627,1.055339,4.234894,319.325098,3.801871,7,6-10,492,Negative,1,0
POST_04771,2025-01-03 19:54:00,2025-01-03,2025-01,19,Friday,0,18-23 Evening,Instagram,Reel,Short video,Fashion,1,0,Other,Macro,3,291039,200k-1M,108,355,27,112,21457,602,490,0.17,0.206845,2.805611,0.647807,0.521974,0.125833,1.654472,0.503332,2.068451,0.073726,7,6-10,503,Positive,1,0
POST_00992,2025-01-03 22:15:00,2025-01-03,2025-01,22,Friday,0,18-23 Evening,LinkedIn,Poll,Story / interactive,Sports,1,1,Sports,Macro,3,187604,50k-200k,1426,15,38,131,29349,1610,1479,0.79,0.858191,5.485706,0.575829,0.446353,0.129476,0.051109,4.858769,8.581907,0.156441,25,21-30,780,Positive,1,0
POST_01608,2025-01-04 00:27:00,2025-01-04,2025-01,0,Saturday,1,00-05 Late night,TikTok,Duet,Short video,Lifestyle,1,0,Other,Micro,1,27781,10k-50k,42239,897,2535,902,242464,46573,45671,164.4,167.643353,19.208212,1.41753,0.372014,1.045516,0.369952,17.420731,1676.433534,8.727692,10,6-10,66,Positive,1,0
POST_04664,2025-01-04 02:57:00,2025-01-04,2025-01,2,Saturday,1,00-05 Late night,TikTok,Video,Short video,Gaming,0,0,Other,Macro,3,145705,50k-200k,21904,1762,3591,2851,24295,30108,27257,18.71,20.66367,123.926734,26.515744,11.734925,14.780819,7.252521,90.158469,206.636697,0.166741,7,6-10,32,Negative,1,0
POST_00337,2025-01-04 05:19:00,2025-01-04,2025-01,5,Saturday,1,00-05 Late night,TikTok,Duet,Short video,Lifestyle,1,0,Other,Macro,3,373475,200k-1M,33177,1986,3972,1720,455096,40855,39135,10.48,10.939153,8.977227,1.250725,0.377942,0.872783,0.436391,7.29011,109.391526,1.218545,3,1-5,467,Positive,1,0
POST_01354,2025-01-04 08:05:00,2025-01-04,2025-01,8,Saturday,1,06-11 Morning,LinkedIn,Post,Text / long-form,Gaming,1,0,Other,Macro,3,140440,50k-200k,513,85,420,239,27832,1257,1018,0.72,0.895044,4.516384,2.367778,0.858724,1.509054,0.305404,1.843202,8.950441,0.198177,15,11-20,1235,Positive,1,1
POST_02067,2025-01-04 12:30:00,2025-01-04,2025-01,12,Saturday,1,12-17 Afternoon,Instagram,Reel,Short video,Health,1,1,Health,Macro,3,177363,50k-200k,9574,228,45,503,23875,10350,9847,5.55,5.83549,43.350785,2.295288,2.106806,0.188482,0.954974,40.100524,58.354899,0.134611,21,21-30,376,Negative,1,1
POST_03707,2025-01-04 14:06:00,2025-01-04,2025-01,14,Saturday,1,12-17 Afternoon,LinkedIn,Poll,Story / interactive,Food,1,0,Other,Macro,3,126866,50k-200k,1536,18,141,86,9089,1781,1695,1.34,1.403843,19.595115,2.497524,0.946199,1.551326,0.198042,16.899549,14.038434,0.071643,5,1-5,1130,Positive,0,0
POST_01680,2025-01-04 22:12:00,2025-01-04,2025-01,22,Saturday,1,18-23 Evening,LinkedIn,Poll,Story / interactive,Education,1,0,Other,Macro,3,359055,200k-1M,441,103,34,93,27620,671,578,0.16,0.186879,2.429399,0.459812,0.336713,0.123099,0.372918,1.596669,1.868794,0.076924,0,0,1419,Neutral,0,1
POST_04695,2025-01-05 00:13:00,2025-01-05,2025-01,0,Sunday,1,00-05 Late night,Twitter,Thread,Text / long-form,Lifestyle,1,0,Other,Macro,3,489324,200k-1M,4759,120,50,356,61185,5285,4929,1.01,1.080061,8.637738,0.663561,0.581842,0.081719,0.196127,7.77805,10.800615,0.12504,0,0,1557,Negative,1,1
POST_00695,2025-01-05 00:23:00,2025-01-05,2025-01,0,Sunday,1,00-05 Late night,Instagram,Photo,Static image,Travel,1,0,Other,Macro,3,325242,200k-1M,6277,35,162,80,10143,6554,6474,1.99,2.015115,64.615991,2.385882,0.788721,1.597161,0.345066,61.885044,20.151149,0.031186,24,21-30,1445,Positive,0,0
POST_01008,2025-01-05 02:58:00,2025-01-05,2025-01,2,Sunday,1,00-05 Late night,TikTok,Stitch,Short video,Health,1,1,Health,Micro,1,17358,10k-50k,16590,388,4398,2581,451732,23957,21376,123.15,138.017053,5.303366,1.544943,0.571356,0.973586,0.085892,3.672532,1380.170527,26.024427,5,1-5,18,Negative,1,0
POST_02135,2025-01-05 03:09:00,2025-01-05,2025-01,3,Sunday,1,00-05 Late night,LinkedIn,Document,Text / long-form,Sports,1,1,Sports,Mid-tier,2,57322,50k-200k,956,63,144,296,13543,1459,1163,2.03,2.545271,10.773093,3.248911,2.185631,1.06328,0.465185,7.058997,25.452706,0.236262,20,11-20,1602,Neutral,1,0
POST_04817,2025-01-05 13:30:00,2025-01-05,2025-01,13,Sunday,1,12-17 Afternoon,YouTube,Short,Short video,Health,1,1,Health,Macro,3,349145,200k-1M,7055,225,306,1991,293042,9577,7586,2.17,2.742986,3.268132,0.783847,0.679425,0.104422,0.076781,2.407505,27.429864,0.839313,0,0,359,Positive,1,0
POST_00553,2025-01-05 16:37:00,2025-01-05,2025-01,16,Sunday,1,12-17 Afternoon,Facebook,Video,Short video,Business,1,0,Other,Macro,3,402199,200k-1M,723,150,346,30,34062,1249,1219,0.3,0.310543,3.666843,1.103869,0.088075,1.015795,0.440373,2.1226,3.105428,0.084689,3,1-5,314,Positive,1,0
POST_02986,2025-01-05 17:32:00,2025-01-05,2025-01,17,Sunday,1,12-17 Afternoon,YouTube,Short,Short video,Fashion,1,0,Other,Micro,1,44521,10k-50k,10683,969,1364,2500,842411,15516,13016,29.24,34.850969,1.841856,0.458683,0.296767,0.161916,0.115027,1.268146,348.509692,18.921655,19,11-20,158,Neutral,1,1
POST_00023,2025-01-05 18:12:00,2025-01-05,2025-01,18,Sunday,1,18-23 Evening,Twitter,Poll,Story / interactive,Education,1,0,Other,Mid-tier,2,58956,50k-200k,323,192,1353,442,55708,2310,1868,3.17,3.918176,4.146622,3.222158,0.793423,2.428736,0.344654,0.579809,39.181763,0.944908,14,11-20,468,Neutral,0,1
POST_00404,2025-01-05 19:48:00,2025-01-05,2025-01,19,Sunday,1,18-23 Evening,TikTok,Stitch,Short video,Gaming,1,0,Other,Macro,3,217511,200k-1M,15345,1721,3049,2476,96472,22591,20115,9.25,10.386141,23.417157,5.72705,2.566548,3.160503,1.783937,15.90617,103.861414,0.443527,2,1-5,482,Positive,1,0
POST_04211,2025-01-05 20:45:00,2025-01-05,2025-01,20,Sunday,1,18-23 Evening,Instagram,Reel,Short video,Health,1,1,Health,Macro,3,218935,200k-1M,2595,129,205,30,33910,2959,2929,1.34,1.351543,8.72604,0.693011,0.088469,0.604541,0.380419,7.65261,13.515427,0.154886,10,6-10,268,Positive,1,0
POST_04561,2025-01-05 23:49:00,2025-01-05,2025-01,23,Sunday,1,18-23 Evening,LinkedIn,Post,Text / long-form,Lifestyle,1,0,Other,Micro,1,26833,10k-50k,1564,25,105,293,6463,1987,1694,6.31,7.405061,30.744236,6.158131,4.533498,1.624633,0.386817,24.199288,74.050609,0.24086,27,21-30,623,Positive,1,0
POST_02599,2025-01-06 02:33:00,2025-01-06,2025-01,2,Monday,0,00-05 Late night,Twitter,Poll,Story / interactive,Gaming,1,0,Other,Mid-tier,2,59905,50k-200k,3977,164,1109,67,45619,5317,5250,8.76,8.87572,11.655231,2.577873,0.146869,2.431005,0.359499,8.717859,88.757199,0.761522,21,21-30,913,Positive,1,0
POST_00531,2025-01-06 03:43:00,2025-01-06,2025-01,3,Monday,0,00-05 Late night,TikTok,Video,Short video,Education,1,0,Other,Macro,3,478706,200k-1M,14135,1319,2873,130,351300,18457,18327,3.83,3.855602,5.253914,0.854825,0.037005,0.81782,0.375463,4.023627,38.556024,0.733853,12,11-20,451,Positive,1,1
POST_03204,2025-01-06 04:52:00,2025-01-06,2025-01,4,Monday,0,00-05 Late night,TikTok,Duet,Short video,Sports,1,1,Sports,Macro,3,131442,50k-200k,24580,341,2614,1729,344809,29264,27535,20.95,22.263812,8.487017,1.259538,0.501437,0.758101,0.098895,7.128584,222.638122,2.623279,10,6-10,541,Positive,1,0
POST_00890,2025-01-06 17:18:00,2025-01-06,2025-01,17,Monday,0,12-17 Afternoon,Instagram,Reel,Short video,Sports,1,1,Sports,Macro,3,183618,50k-200k,4747,347,263,775,7722,6132,5357,2.92,3.339542,79.409479,13.442113,10.03626,3.405853,4.493654,61.473711,33.395419,0.042055,5,1-5,120,Negative,1,0
POST_04851,2025-01-07 00:19:00,2025-01-07,2025-01,0,Tuesday,0,00-05 Late night,YouTube,Community Post,Text / long-form,Gaming,1,0,Other,Macro,3,384563,200k-1M,1378,10,338,2011,217233,3737,1726,0.45,0.971752,1.720273,1.081327,0.925734,0.155593,0.004603,0.634342,9.717524,0.564883,22,21-30,318,Neutral,1,1
POST_02994,2025-01-07 09:13:00,2025-01-07,2025-01,9,Tuesday,0,06-11 Morning,Twitter,Tweet,Text / long-form,Business,1,0,Other,Mid-tier,2,91409,50k-200k,1394,117,959,409,90100,2879,2470,2.7,3.14958,3.195339,1.518313,0.45394,1.064373,0.129856,1.54717,31.495805,0.98568,8,6-10,864,Negative,1,0
POST_04557,2025-01-07 10:19:00,2025-01-07,2025-01,10,Tuesday,0,06-11 Morning,LinkedIn,Poll,Story / interactive,Fashion,1,0,Other,Mid-tier,2,76716,50k-200k,929,26,365,96,3148,1416,1320,1.72,1.845769,44.98094,14.644219,3.049555,11.594663,0.825921,29.510801,18.457688,0.041034,12,11-20,1595,Negative,1,0
POST_03646,2025-01-07 10:52:00,2025-01-07,2025-01,10,Tuesday,0,06-11 Morning,Instagram,Reel,Short video,Travel,1,0,Other,Macro,3,366365,200k-1M,7064,364,37,661,44555,8126,7465,2.04,2.218007,18.238133,1.566603,1.48356,0.083043,0.816968,15.854562,22.180066,0.121614,3,1-5,315,Positive,1,0
POST_00676,2025-01-07 11:58:00,2025-01-07,2025-01,11,Tuesday,0,06-11 Morning,YouTube,Short,Short video,Food,1,0,Other,Macro,3,235697,200k-1M,6121,13,245,2991,870061,9370,6379,2.71,3.975443,1.076936,0.371928,0.343769,0.028159,0.001494,0.703514,39.75443,3.691439,24,21-30,351,Positive,1,0
POST_02742,2025-01-07 12:11:00,2025-01-07,2025-01,12,Tuesday,0,12-17 Afternoon,Instagram,Story,Story / interactive,Fashion,0,0,Other,Macro,3,443065,200k-1M,5151,34,267,971,2134,6423,5452,1.23,1.449674,300.984067,58.013121,45.501406,12.511715,1.593252,241.377694,14.496744,0.004816,6,6-10,738,Negative,1,1
POST_02384,2025-01-07 19:15:00,2025-01-07,2025-01,19,Tuesday,0,18-23 Evening,Twitter,Retweet,Text / long-form,Technology,1,0,Other,Macro,3,403662,200k-1M,3229,52,1420,296,99738,4997,4701,1.16,1.237917,5.010127,1.720508,0.296778,1.42373,0.052137,3.237482,12.379169,0.247083,13,11-20,919,Neutral,1,1
POST_01555,2025-01-08 02:23:00,2025-01-08,2025-01,2,Wednesday,0,00-05 Late night,Instagram,Carousel,Static image,Food,0,0,Other,Nano,0,3985,<10k,5644,324,246,811,949,7025,6214,155.93,176.286073,740.252898,111.3804,85.458377,25.922023,34.141201,594.731296,1762.860728,0.238143,9,6-10,1586,Neutral,1,0
POST_04939,2025-01-08 03:57:00,2025-01-08,2025-01,3,Wednesday,0,00-05 Late night,TikTok,Stitch,Short video,Food,1,0,Other,Macro,3,117721,50k-200k,877,1343,2137,2438,134228,6795,4357,3.7,5.772122,5.062282,3.40838,1.816313,1.592067,1.000536,0.653366,57.721222,1.140221,0,0,157,Neutral,1,0
POST_00029,2025-01-08 05:23:00,2025-01-08,2025-01,5,Wednesday,0,00-05 Late night,Facebook,Video,Short video,Lifestyle,1,0,Other,Macro,3,319802,200k-1M,904,210,941,716,37375,2771,2055,0.64,0.866474,7.414047,4.433445,1.915719,2.517726,0.561873,2.418729,8.664736,0.116869,22,21-30,36,Positive,1,0
POST_03352,2025-01-08 14:09:00,2025-01-08,2025-01,14,Wednesday,0,12-17 Afternoon,Twitter,Tweet,Text / long-form,Lifestyle,1,0,Other,Macro,3,244283,200k-1M,3437,20,448,372,98956,4277,3905,1.6,1.750838,4.322123,0.828651,0.375925,0.452726,0.020211,3.473261,17.508382,0.405088,26,21-30,1868,Negative,1,0
POST_04316,2025-01-08 21:59:00,2025-01-08,2025-01,21,Wednesday,0,18-23 Evening,Instagram,Story,Story / interactive,Sports,1,1,Sports,Macro,3,157083,50k-200k,4730,332,111,230,8465,5403,5173,3.29,3.439583,63.827525,4.028352,2.71707,1.311282,3.922032,55.877141,34.395829,0.053889,20,11-20,775,Neutral,0,0
POST_02484,2025-01-09 11:12:00,2025-01-09,2025-01,11,Thursday,0,06-11 Morning,Instagram,Story,Story / interactive,Education,1,0,Other,Macro,3,201559,200k-1M,2247,35,101,311,14652,2694,2383,1.18,1.336581,18.386568,2.811903,2.122577,0.689326,0.238875,15.33579,13.365813,0.072693,27,21-30,1042,Positive,1,1
POST_00887,2025-01-09 12:23:00,2025-01-09,2025-01,12,Thursday,0,12-17 Afternoon,LinkedIn,Post,Text / long-form,Technology,1,0,Other,Macro,3,318127,200k-1M,672,109,412,277,6756,1470,1193,0.38,0.46208,21.758437,10.198342,4.100059,6.098283,1.613381,9.946714,4.620796,0.021237,19,11-20,726,Neutral,1,1
POST_03059,2025-01-09 14:39:00,2025-01-09,2025-01,14,Thursday,0,12-17 Afternoon,Instagram,Reel,Short video,Entertainment,0,0,Other,Macro,3,214246,200k-1M,6185,422,151,252,2599,7010,6758,3.15,3.27194,269.719123,15.505964,9.696037,5.809927,16.237014,237.976145,32.719397,0.012131,27,21-30,360,Negative,1,0
POST_04578,2025-01-09 14:40:00,2025-01-09,2025-01,14,Thursday,0,12-17 Afternoon,Instagram,Story,Story / interactive,Technology,1,0,Other,Micro,1,17561,10k-50k,3565,471,260,918,34942,5214,4296,24.46,29.690792,14.921871,3.371301,2.627211,0.74409,1.347948,10.202621,296.907921,1.98975,10,6-10,1993,Neutral,1,0
POST_00499,2025-01-09 16:32:00,2025-01-09,2025-01,16,Thursday,0,12-17 Afternoon,YouTube,Live,Live,Technology,1,0,Other,Micro,1,14601,10k-50k,12800,734,1063,99,107968,14696,14597,99.97,100.65064,13.61144,1.076245,0.091694,0.984551,0.679831,11.855365,1006.506404,7.394562,17,11-20,500,Neutral,1,0
POST_02139,2025-01-09 19:17:00,2025-01-09,2025-01,19,Thursday,0,18-23 Evening,Instagram,Carousel,Static image,Sports,1,1,Sports,Macro,3,275281,200k-1M,5355,52,209,120,36758,5736,5616,2.04,2.083689,15.604766,0.895043,0.32646,0.568584,0.141466,14.568257,20.83689,0.133529,6,6-10,1583,Negative,1,1
POST_02401,2025-01-10 07:38:00,2025-01-10,2025-01,7,Friday,0,06-11 Morning,Twitter,Poll,Story / interactive,Fitness,1,1,Fitness,Macro,3,200837,200k-1M,897,69,1016,356,32734,2338,1982,0.99,1.164128,7.142421,4.191361,1.087554,3.103806,0.21079,2.74027,11.641281,0.162988,0,0,945,Positive,1,1
POST_02381,2025-01-10 14:00:00,2025-01-10,2025-01,14,Friday,0,12-17 Afternoon,TikTok,Duet,Short video,Fashion,1,0,Other,Macro,3,368592,200k-1M,13985,1181,918,152,329751,16236,16084,4.36,4.40487,4.923715,0.324487,0.046095,0.278392,0.358149,4.241079,44.048704,0.894623,9,6-10,302,Positive,1,0
POST_01305,2025-01-10 17:52:00,2025-01-10,2025-01,17,Friday,0,12-17 Afternoon,LinkedIn,Poll,Story / interactive,Business,1,0,Other,Macro,3,402240,200k-1M,1033,72,404,99,8979,1608,1509,0.38,0.399761,17.908453,5.60196,1.102573,4.499387,0.801871,11.504622,3.997613,0.022322,6,6-10,1382,Positive,1,1
POST_03235,2025-01-10 22:37:00,2025-01-10,2025-01,22,Friday,0,18-23 Evening,Twitter,Thread,Text / long-form,Lifestyle,1,0,Other,Macro,3,101632,50k-200k,3596,23,1102,339,43585,5060,4721,4.65,4.978747,11.609499,3.306183,0.777791,2.528393,0.05277,8.250545,49.787469,0.428851,15,11-20,1445,Positive,1,0
POST_03253,2025-01-11 05:00:00,2025-01-11,2025-01,5,Saturday,1,00-05 Late night,Facebook,Live,Live,Food,1,0,Other,Macro,3,257761,200k-1M,61,245,557,622,66627,1485,863,0.33,0.576115,2.228826,1.769553,0.933555,0.835997,0.367719,0.091554,5.761151,0.258484,9,6-10,62,Positive,1,1
POST_03440,2025-01-11 05:36:00,2025-01-11,2025-01,5,Saturday,1,00-05 Late night,YouTube,Video,Short video,Fashion,0,0,Other,Macro,3,321697,200k-1M,19827,531,186,3629,16009,24173,20544,6.39,7.514214,150.996315,23.830345,22.668499,1.161846,3.316884,123.849085,75.142137,0.049764,24,21-30,456,Positive,1,0
POST_03394,2025-01-11 09:01:00,2025-01-11,2025-01,9,Saturday,1,06-11 Morning,Twitter,Retweet,Text / long-form,Fashion,1,0,Other,Macro,3,371400,200k-1M,2583,225,1409,207,49429,4424,4217,1.14,1.191169,8.950211,3.269336,0.418782,2.850553,0.455198,5.225677,11.911686,0.133088,8,6-10,1934,Positive,1,0
POST_01369,2025-01-11 09:08:00,2025-01-11,2025-01,9,Saturday,1,06-11 Morning,Instagram,Reel,Short video,Sports,1,1,Sports,Macro,3,448455,200k-1M,3650,55,271,604,15662,4580,3976,0.89,1.021284,29.242753,5.586771,3.856468,1.730303,0.351168,23.304814,10.212842,0.034924,16,11-20,501,Positive,1,0
POST_00777,2025-01-11 13:56:00,2025-01-11,2025-01,13,Saturday,1,12-17 Afternoon,Instagram,Story,Story / interactive,Gaming,1,0,Other,Macro,3,327750,200k-1M,5951,291,51,306,14000,6599,6293,1.92,2.013425,47.135714,2.55,2.185714,0.364286,2.078571,42.507143,20.134249,0.042715,28,21-30,1835,Positive,1,1
POST_00781,2025-01-11 16:17:00,2025-01-11,2025-01,16,Saturday,1,12-17 Afternoon,LinkedIn,Post,Text / long-form,Food,1,0,Other,Macro,3,391458,200k-1M,321,17,205,21,22955,564,543,0.14,0.144077,2.456981,0.984535,0.091483,0.893052,0.074058,1.398388,1.440768,0.05864,29,21-30,209,Neutral,0,0
POST_00532,2025-01-11 17:57:00,2025-01-11,2025-01,17,Saturday,1,12-17 Afternoon,YouTube,Community Post,Text / long-form,Gaming,1,0,Other,Macro,3,427104,200k-1M,2205,325,1612,365,138901,4507,4142,0.97,1.055246,3.244757,1.423316,0.262777,1.160539,0.23398,1.587462,10.552465,0.325216,15,11-20,752,Neutral,1,1
POST_01335,2025-01-12 14:31:00,2025-01-12,2025-01,14,Sunday,1,12-17 Afternoon,YouTube,Short,Short video,Sports,1,1,Sports,Macro,3,173355,50k-200k,10399,332,1438,1805,207068,13974,12169,7.02,8.060915,6.748508,1.566152,0.871694,0.694458,0.160334,5.022022,80.609155,1.194474,14,11-20,254,Positive,1,1
POST_03534,2025-01-12 19:11:00,2025-01-12,2025-01,19,Sunday,1,18-23 Evening,Twitter,Thread,Text / long-form,Health,1,1,Health,Macro,3,440948,200k-1M,3714,185,784,366,42129,5049,4683,1.06,1.145033,11.984619,2.729711,0.86876,1.860951,0.439127,8.81578,11.45033,0.095542,26,21-30,416,Neutral,1,0
POST_00509,2025-01-12 21:47:00,2025-01-12,2025-01,21,Sunday,1,18-23 Evening,YouTube,Community Post,Text / long-form,Education,1,0,Other,Micro,1,26057,10k-50k,12195,966,326,3928,96149,17415,13487,51.76,66.834248,18.112513,4.424383,4.085326,0.339057,1.004691,12.683439,668.34248,3.689949,29,21-30,1593,Positive,1,0
POST_04207,2025-01-12 22:03:00,2025-01-12,2025-01,22,Sunday,1,18-23 Evening,Facebook,Video,Short video,Technology,1,0,Other,Macro,3,229505,200k-1M,4526,81,555,393,52935,5555,5162,2.25,2.420427,10.494002,1.790876,0.74242,1.048456,0.153018,8.550109,24.204266,0.230649,20,11-20,491,Neutral,0,1
POST_02966,2025-01-13 17:10:00,2025-01-13,2025-01,17,Monday,0,12-17 Afternoon,LinkedIn,Document,Text / long-form,Business,1,0,Other,Macro,3,264900,200k-1M,724,98,117,285,19896,1224,939,0.35,0.462061,6.15199,2.020507,1.432449,0.588058,0.492561,3.638922,4.620612,0.075108,17,11-20,295,Neutral,1,0
POST_03728,2025-01-13 18:18:00,2025-01-13,2025-01,18,Monday,0,18-23 Evening,Instagram,Photo,Static image,Sports,1,1,Sports,Macro,3,420471,200k-1M,8807,331,222,902,29151,10262,9360,2.23,2.440596,35.202909,3.855785,3.094233,0.761552,1.135467,30.211657,24.405964,0.069329,28,21-30,1955,Neutral,1,0
POST_00166,2025-01-13 18:35:00,2025-01-13,2025-01,18,Monday,0,18-23 Evening,TikTok,Stitch,Short video,Food,1,0,Other,Macro,3,475126,200k-1M,27997,580,734,2336,157890,31647,29311,6.17,6.660759,20.043701,1.944392,1.479511,0.464881,0.367344,17.731965,66.607595,0.332312,9,6-10,494,Positive,1,0
POST_02121,2025-01-14 01:44:00,2025-01-14,2025-01,1,Tuesday,0,00-05 Late night,TikTok,Video,Short video,Education,1,0,Other,Macro,3,387532,200k-1M,9780,1140,4295,404,462743,15619,15215,3.93,4.030377,3.375308,1.015466,0.087305,0.928161,0.246357,2.113484,40.303768,1.194077,9,6-10,326,Negative,1,1
POST_02158,2025-01-14 02:38:00,2025-01-14,2025-01,2,Tuesday,0,00-05 Late night,Twitter,Thread,Text / long-form,Sports,1,1,Sports,Macro,3,259857,200k-1M,3632,228,1494,308,77519,5662,5354,2.06,2.178891,7.304016,2.324591,0.397322,1.927269,0.294121,4.685303,21.788907,0.298314,10,6-10,77,Neutral,1,1
POST_03470,2025-01-14 04:57:00,2025-01-14,2025-01,4,Tuesday,0,00-05 Late night,Instagram,Photo,Static image,Gaming,1,0,Other,Macro,3,185702,50k-200k,2073,230,79,440,7139,2822,2382,1.28,1.519639,39.529346,7.269926,6.163328,1.106598,3.22174,29.03768,15.19639,0.038443,18,11-20,1933,Positive,1,0
POST_00867,2025-01-14 16:35:00,2025-01-14,2025-01,16,Tuesday,0,12-17 Afternoon,Instagram,Story,Story / interactive,Travel,1,0,Other,Macro,3,111129,50k-200k,9320,484,35,181,22108,10020,9839,8.85,9.016548,45.32296,0.977022,0.818708,0.158314,2.189253,42.156685,90.165483,0.19894,14,11-20,1381,Neutral,1,1
POST_02143,2025-01-14 17:35:00,2025-01-14,2025-01,17,Tuesday,0,12-17 Afternoon,LinkedIn,Document,Text / long-form,Fashion,1,0,Other,Macro,3,336682,200k-1M,1658,36,267,296,14436,2257,1961,0.58,0.670366,15.634525,3.899972,2.050429,1.849543,0.249377,11.485176,6.703655,0.042877,12,11-20,111,Positive,1,0
POST_04452,2025-01-14 22:49:00,2025-01-14,2025-01,22,Tuesday,0,18-23 Evening,Facebook,Post,Text / long-form,Health,1,1,Health,Macro,3,189439,50k-200k,5428,203,389,318,77212,6338,6020,3.18,3.345668,8.208569,0.915661,0.411853,0.503808,0.262913,7.029995,33.45668,0.407582,5,1-5,1411,Neutral,1,1
POST_04707,2025-01-15 01:44:00,2025-01-15,2025-01,1,Wednesday,0,00-05 Late night,TikTok,Video,Short video,Lifestyle,1,0,Other,Macro,3,297079,200k-1M,25174,380,2766,714,251244,29034,28320,9.53,9.773158,11.556097,1.385108,0.284186,1.100922,0.151247,10.019742,97.73158,0.845714,28,21-30,167,Positive,0,1
POST_02359,2025-01-15 02:15:00,2025-01-15,2025-01,2,Wednesday,0,00-05 Late night,Facebook,Video,Short video,Technology,0,0,Other,Macro,3,283863,200k-1M,3907,237,647,61,2231,4852,4791,1.69,1.709275,217.48095,31.734648,2.7342,29.000448,10.623039,175.123263,17.092752,0.007859,21,21-30,194,Neutral,1,0
POST_04563,2025-01-15 07:41:00,2025-01-15,2025-01,7,Wednesday,0,06-11 Morning,TikTok,Duet,Short video,Food,1,0,Other,Mid-tier,2,90575,50k-200k,11494,1358,3373,1923,444348,18148,16225,17.91,20.036434,4.084186,1.191859,0.432769,0.75909,0.305616,2.586711,200.364339,4.905857,13,11-20,200,Positive,1,0
